District,Month,Cases,Year,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm,MRiceArea,MRiceYield,SRiceArea,SRiceYield,Population,Households,mean_temp,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Incidence_per_100k
Ampara,8,1.0,2010,2010-08,133.1,23.9005,34.900497,0.28744087,69861.0,5368.0,59255.0,4877.0,634771.0,157727.0,29.4004985,27.944249750000008,9.195832833333332,66.39590493381469,174.49966342114905,35.0505,21.2005,13.849999999999998,26.683833333333336,27.4255,29.8254995,25.58383333333333,1790.5,478.1,29.4,93.445910514326,1005.9,141.89999999999998,232.1,629.9,0.1575371275625383
Ampara,9,0.0,2010,2010-09,155.1,24.1005,33.5505,0.3485931,69861.0,5368.0,59255.0,4877.0,634771.0,157727.0,28.8255,27.944249750000008,9.195832833333332,66.39590493381469,174.49966342114905,35.0505,21.2005,13.849999999999998,26.683833333333336,27.4255,29.8254995,25.58383333333333,1790.5,478.1,29.4,93.445910514326,1005.9,141.89999999999998,232.1,629.9,0.0
Ampara,10,0.0,2010,2010-10,144.2,23.0005,33.1005,0.33755648,69861.0,5368.0,59255.0,4877.0,634771.0,157727.0,28.0505,27.944249750000008,9.195832833333332,66.39590493381469,174.49966342114905,35.0505,21.2005,13.849999999999998,26.683833333333336,27.4255,29.8254995,25.58383333333333,1790.5,478.1,29.4,93.445910514326,1005.9,141.89999999999998,232.1,629.9,0.0
Ampara,11,1.0,2010,2010-11,383.6,22.6505,30.5505,0.4000639,69861.0,5368.0,59255.0,4877.0,634771.0,157727.0,26.6005,27.944249750000008,9.195832833333332,66.39590493381469,174.49966342114905,35.0505,21.2005,13.849999999999998,26.683833333333336,27.4255,29.8254995,25.58383333333333,1790.5,478.1,29.4,93.445910514326,1005.9,141.89999999999998,232.1,629.9,0.1575371275625383
Ampara,12,3.0,2010,2010-12,478.1,21.2005,29.6005,0.40123522,69861.0,5368.0,59255.0,4877.0,634771.0,157727.0,25.4005,27.944249750000008,9.195832833333332,66.39590493381469,174.49966342114905,35.0505,21.2005,13.849999999999998,26.683833333333336,27.4255,29.8254995,25.58383333333333,1790.5,478.1,29.4,93.445910514326,1005.9,141.89999999999998,232.1,629.9,0.47261138268761493
Ampara,1,8.0,2011,2011-01,557.39996,20.9005,28.8005,0.3967016,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,24.8505,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,1.246018581252093
Ampara,2,12.0,2011,2011-02,471.49997,21.8005,29.8505,0.36907738,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,25.8255,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,1.8690278718781395
Ampara,3,13.0,2011,2011-03,101.2,20.6005,31.5005,0.34898788,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,26.0505,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,2.024780194534651
Ampara,4,12.0,2011,2011-04,144.7,23.4005,32.5505,0.32111666,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,27.9755,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,1.8690278718781395
Ampara,5,7.0,2011,2011-05,38.600002,24.8005,34.0005,0.30105108,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,29.4005,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,1.0902662585955814
Ampara,6,3.0,2011,2011-06,20.1,23.7005,35.150497,0.21079445,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,29.425498500000003,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,0.46725696796953486
Ampara,7,0.0,2011,2011-07,75.7,24.6505,34.5005,0.22900538,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,29.5755,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,0.0
Ampara,8,0.0,2011,2011-08,81.7,23.6505,34.8505,0.26235616,70819.0,3333.0,61904.0,4863.0,642045.0,160588.0,29.2505,27.51924975,9.545832833333334,58.563402394082246,190.57961522324416,35.150497,18.8505,16.299997,25.06716666666667,29.46716616666667,29.46716616666667,25.06716666666667,2471.4999320000006,557.39996,20.1,88.76020415666636,1435.89993,134.400002,134.400002,1435.89993,0.0
