District,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm
Nuwara Eliya,2011-07,161.7,14.964,22.613998,0.47002822
Nuwara Eliya,2011-08,164.3,14.764,22.064,0.4705417
Nuwara Eliya,2011-09,210.20001,13.314,22.863998,0.45912778
Nuwara Eliya,2011-10,425.90002,13.864,22.863998,0.47067875
Nuwara Eliya,2011-11,248.40001,13.014,21.064,0.46045277
Nuwara Eliya,2011-12,342.1,12.514,21.613998,0.46350804
Nuwara Eliya,2012-01,64.6,11.514,21.713999,0.41586962
Nuwara Eliya,2012-02,141.4,11.364,22.314,0.41363215
Nuwara Eliya,2012-03,72.9,12.564,23.764,0.36306316
Nuwara Eliya,2012-04,315.5,14.064,22.164,0.47146666
Nuwara Eliya,2012-05,61.1,12.814,23.514,0.41309273
Nuwara Eliya,2012-06,83.2,15.314,23.014,0.4272278
Nuwara Eliya,2012-07,133.2,15.014,23.113998,0.45291933
Nuwara Eliya,2012-08,155.4,14.614,22.363998,0.4428199
Nuwara Eliya,2012-09,170.3,14.6640005,22.164,0.47518888
Nuwara Eliya,2012-10,664.6,13.614,23.314,0.465125
Nuwara Eliya,2012-11,355.6,13.814,21.764,0.46642777
Nuwara Eliya,2012-12,286.4,11.564,21.264,0.46017873
Nuwara Eliya,2013-01,320.9,10.614,21.414,0.44123387
Nuwara Eliya,2013-02,155.90001,12.064,21.414,0.4359196
Nuwara Eliya,2013-03,226.5,13.714,22.814,0.44541264
Nuwara Eliya,2013-04,171.6,14.4140005,23.363998,0.43892083
Nuwara Eliya,2013-05,232.79999,14.714,23.764,0.46510485
Nuwara Eliya,2013-06,285.9,15.264001,22.014,0.48883194
Nuwara Eliya,2013-07,155.7,15.014,21.564,0.47599462
Nuwara Eliya,2013-08,206.8,14.1640005,22.363998,0.45354837
Nuwara Eliya,2013-09,183.3,13.714,22.764,0.46072224
Nuwara Eliya,2013-10,212.5,13.114,22.664,0.44110754
Nuwara Eliya,2013-11,244.7,12.214,21.363998,0.47280556
Nuwara Eliya,2013-12,179.0,12.9140005,20.814,0.46769488
Nuwara Eliya,2014-01,116.6,11.514,21.113998,0.44294086
Nuwara Eliya,2014-02,29.0,9.514,22.814,0.34378868
Nuwara Eliya,2014-03,60.5,12.014,24.713999,0.3460027
Nuwara Eliya,2014-04,206.30002,13.4140005,25.014,0.39090553
Nuwara Eliya,2014-05,215.2,14.864,23.363998,0.46318278
Nuwara Eliya,2014-06,115.7,15.4140005,22.914,0.4644097
Nuwara Eliya,2014-07,111.99999,15.113999,22.764,0.45182395
Nuwara Eliya,2014-08,194.7,13.814,22.314,0.46783736
Nuwara Eliya,2014-09,273.2,14.4140005,22.764,0.47393054
Nuwara Eliya,2014-10,482.9,14.364,21.914,0.475418
Nuwara Eliya,2014-11,409.40002,12.764,21.514,0.4666639
Nuwara Eliya,2014-12,671.39996,13.464,21.164,0.47703227
Nuwara Eliya,2015-01,37.6,11.9140005,21.613998,0.38059005
Nuwara Eliya,2015-02,173.3,10.214,21.314,0.42213693
Nuwara Eliya,2015-03,106.6,10.864,23.613998,0.4014852
Nuwara Eliya,2015-04,318.2,14.264,23.113998,0.46709722
Nuwara Eliya,2015-05,243.9,15.014,23.764,0.47244486
Nuwara Eliya,2015-06,128.9,14.964,22.463999,0.45649722
Nuwara Eliya,2015-07,132.9,14.4140005,22.814,0.45953092
Nuwara Eliya,2015-08,188.4,14.864,22.713999,0.45729035
Nuwara Eliya,2015-09,276.4,14.764,22.414,0.4799361
Nuwara Eliya,2015-10,676.3,14.4140005,22.363998,0.47547847
Nuwara Eliya,2015-11,384.1,14.4140005,21.363998,0.47814998
Nuwara Eliya,2015-12,274.1,12.214,21.463999,0.4633871
Nuwara Eliya,2016-01,54.4,12.264,22.914,0.4076075
Nuwara Eliya,2016-02,45.7,11.214,24.264,0.33197412
Nuwara Eliya,2016-03,50.9,14.014,26.914,0.2941519
Nuwara Eliya,2016-04,110.700005,14.864,25.564,0.3942
Nuwara Eliya,2016-05,514.39996,15.814,23.164,0.46975002
Nuwara Eliya,2016-06,131.2,15.1640005,22.814,0.47909996
Nuwara Eliya,2016-07,201.40001,15.014,23.863998,0.46231586
Nuwara Eliya,2016-08,122.8,15.1640005,22.814,0.46285352
Nuwara Eliya,2016-09,83.7,12.964,23.113998,0.44339582
Nuwara Eliya,2016-10,197.0,12.964,23.314,0.43206856
Nuwara Eliya,2016-11,305.1,12.964,21.664,0.4709069
Nuwara Eliya,2016-12,66.600006,11.1235,21.564,0.41536558
Nuwara Eliya,2017-01,102.3,5.1735,21.123499,0.39146504
Nuwara Eliya,2017-02,39.199997,6.0235004,20.9735,0.39887795
Nuwara Eliya,2017-03,80.1,7.8735,22.873499,0.41884542
Nuwara Eliya,2017-04,63.699997,10.2735,23.873499,0.3558389
Nuwara Eliya,2017-05,155.9,12.1235,23.2235,0.38534006
Nuwara Eliya,2017-06,103.3,13.1735,20.123499,0.4823125
Nuwara Eliya,2017-07,65.5,12.4235,20.8235,0.4767298
Nuwara Eliya,2017-08,158.7,11.9735,21.9235,0.49039653
Nuwara Eliya,2017-09,169.70001,10.8735,21.8235,0.4855778
Nuwara Eliya,2017-10,276.69998,11.3735,20.623499,0.47845966
Nuwara Eliya,2017-11,320.19998,10.6735,21.273499,0.47832087
Nuwara Eliya,2017-12,85.100006,10.1735,20.373499,0.46056452
Nuwara Eliya,2018-01,41.800003,6.1735,21.3235,0.36156183
Nuwara Eliya,2018-02,69.4,7.9735003,22.7235,0.34434372
Nuwara Eliya,2018-03,74.4,9.6735,22.773499,0.41795966
Nuwara Eliya,2018-04,44.8,10.9235,23.023499,0.3600292
Nuwara Eliya,2018-05,322.7,12.0235,23.3235,0.45040727
Nuwara Eliya,2018-06,256.9,12.7235,19.523499,0.5023042
Nuwara Eliya,2018-07,285.30002,11.6735,20.3235,0.49514785
Nuwara Eliya,2018-08,380.19998,11.2735,20.9735,0.48438174
Nuwara Eliya,2018-09,253.90002,9.9735,22.3235,0.44213334
Nuwara Eliya,2018-10,746.99994,11.2235,21.123499,0.4998602
Nuwara Eliya,2018-11,451.9,9.4235,21.023499,0.48214582
Nuwara Eliya,2018-12,114.8,8.823501,21.5735,0.4552164
Nuwara Eliya,2019-01,55.7,6.1235,20.623499,0.42392337
Nuwara Eliya,2019-02,160.8,7.6735,20.9735,0.43682143
Nuwara Eliya,2019-03,67.3,8.2735,22.523499,0.40035617
Nuwara Eliya,2019-04,118.0,9.573501,23.373499,0.40261385
Nuwara Eliya,2019-05,88.4,11.0235,23.123499,0.4111129
Nuwara Eliya,2019-06,142.4,12.8735,20.873499,0.46341112
Nuwara Eliya,2019-07,128.7,11.2235,22.3235,0.44197446
Nuwara Eliya,2019-08,265.9,11.823501,20.623499,0.48100403
Nuwara Eliya,2019-09,227.8,11.2235,20.8235,0.49045834
Nuwara Eliya,2019-10,448.7,10.7735,20.523499,0.49788305
Nuwara Eliya,2019-11,165.2,11.0235,20.4735,0.4719014
Nuwara Eliya,2019-12,248.2,9.5235,21.0735,0.47539115
Nuwara Eliya,2020-01,19.5,8.4235,22.6735,0.37202686
Nuwara Eliya,2020-02,48.8,8.7235,22.623499,0.3479842
Nuwara Eliya,2020-03,22.8,8.2735,24.9735,0.30295432
Nuwara Eliya,2020-04,189.6,10.6735,23.9735,0.41484722
Nuwara Eliya,2020-05,288.9,13.073501,22.273499,0.47990727
Nuwara Eliya,2020-06,110.49999,11.323501,20.773499,0.46884862
Nuwara Eliya,2020-07,164.5,12.073501,20.7235,0.48503223
Nuwara Eliya,2020-08,231.4,10.4735,22.023499,0.46086964
Nuwara Eliya,2020-09,324.5,11.8735,20.2235,0.49437502
Nuwara Eliya,2020-10,195.7,10.4235,21.873499,0.47568682
Nuwara Eliya,2020-11,258.9,10.7735,20.773499,0.4803847
Nuwara Eliya,2020-12,215.80002,9.323501,20.7235,0.4731546
Nuwara Eliya,2021-01,330.1,8.0235,20.6735,0.47856587
Nuwara Eliya,2021-02,42.0,8.1735,21.4735,0.42891073
Nuwara Eliya,2021-03,92.299995,6.8735,22.8235,0.40115994
Nuwara Eliya,2021-04,240.1,9.0235,23.123499,0.41983333
Nuwara Eliya,2021-05,547.8,12.4235,21.6735,0.48750943
Nuwara Eliya,2021-06,242.90001,10.9735,21.2235,0.47192776
Nuwara Eliya,2021-07,287.19998,12.4235,22.023499,0.48878092
Nuwara Eliya,2021-08,199.7,10.1735,20.0735,0.4879328
Nuwara Eliya,2021-09,178.6,10.8735,20.5735,0.48547918
Nuwara Eliya,2021-10,297.4,11.7235,20.9235,0.49219492
Nuwara Eliya,2021-11,324.1,11.1235,20.7235,0.49694166
Nuwara Eliya,2021-12,59.800003,7.2735004,20.873499,0.4487164
Nuwara Eliya,2022-01,64.1,6.0235004,21.273499,0.41359946
Nuwara Eliya,2022-02,46.8,7.4235,21.9235,0.37047467
Nuwara Eliya,2022-03,47.1,9.7235,22.8235,0.3541734
Nuwara Eliya,2022-04,169.3,11.073501,21.9735,0.45173058
Nuwara Eliya,2022-05,360.9,13.073501,21.6735,0.47859678
Nuwara Eliya,2022-06,145.7,11.9235,20.7235,0.4860611
Nuwara Eliya,2022-07,278.19998,12.2735,20.373499,0.49669895
Nuwara Eliya,2022-08,427.3,11.1735,21.373499,0.48623925
Nuwara Eliya,2022-09,150.09999,9.9235,21.123499,0.4525514
Nuwara Eliya,2022-10,348.2,9.6235,20.123499,0.49475402
Nuwara Eliya,2022-11,167.9,8.1735,20.8235,0.45975277
Nuwara Eliya,2022-12,158.5,6.9735003,20.1735,0.47245565
Nuwara Eliya,2023-01,67.8,5.8234997,20.3235,0.42938307
Nuwara Eliya,2023-02,87.5,6.7235003,21.6735,0.45376042
Nuwara Eliya,2023-03,93.799995,9.9735,22.023499,0.4438414
Nuwara Eliya,2023-04,132.5,10.323501,23.123499,0.4051903
Nuwara Eliya,2023-05,108.6,12.0235,24.2235,0.45290998
Nuwara Eliya,2023-06,95.9,13.1735,22.023499,0.45292777
Nuwara Eliya,2023-07,213.09999,11.5235,20.2235,0.48046643
Nuwara Eliya,2023-08,85.0,10.5235,21.9235,0.4341734
Nuwara Eliya,2023-09,270.5,11.9235,21.123499,0.4981375
Nuwara Eliya,2023-10,485.9,11.2235,21.2235,0.49653494
Nuwara Eliya,2023-11,566.3,10.323501,21.2235,0.4967
Nuwara Eliya,2023-12,315.9,9.6235,21.4235,0.4899637
Nuwara Eliya,2024-01,160.3,6.0235004,21.6735,0.44804436
Nuwara Eliya,2024-02,38.2,8.6235,22.4735,0.38658765
Nuwara Eliya,2024-03,41.2,8.7235,24.2235,0.3259825
Nuwara Eliya,2024-04,82.9,10.6735,24.373499,0.37956527
Nuwara Eliya,2024-05,546.0,13.8735,24.9235,0.46126208
Nuwara Eliya,2024-06,265.8,11.2735,22.4235,0.48516944
Nuwara Eliya,2024-07,209.0,12.1735,21.2235,0.48811826
Nuwara Eliya,2024-08,198.5,11.9735,21.3235,0.48204166
Nuwara Eliya,2024-09,173.0,10.7235,20.8235,0.4948861
Nuwara Eliya,2024-10,190.6,11.2235,21.5735,0.4860309
Nuwara Eliya,2024-11,495.7,10.4735,21.3235,0.49257502
Nuwara Eliya,2024-12,110.8,10.0235,21.9735,0.44854167
Polonnaruwa,2007-01,101.7,18.6435,28.5935,0.40926477
Polonnaruwa,2007-02,98.399994,18.2435,31.6935,0.37918898
Polonnaruwa,2007-03,14.300001,18.793499,34.5435,0.284125
Polonnaruwa,2007-04,146.20001,22.7435,34.3435,0.38768473
Polonnaruwa,2007-05,27.9,24.043499,35.9935,0.26437637
Polonnaruwa,2007-06,51.600002,24.0935,36.7935,0.2761764
Polonnaruwa,2007-07,47.9,23.3435,34.8435,0.25910884
Polonnaruwa,2007-08,13.6,24.8435,36.2935,0.20217742
Polonnaruwa,2007-09,51.5,23.3935,35.2435,0.25227085
Polonnaruwa,2007-10,234.3,22.4435,35.0435,0.3605726
Polonnaruwa,2007-11,121.3,19.3435,31.543499,0.43419585
Polonnaruwa,2007-12,172.4,18.293499,28.9935,0.4426828
Polonnaruwa,2008-01,93.1,17.8435,31.1435,0.4325403
Polonnaruwa,2008-02,122.3,17.7435,30.543499,0.40224284
Polonnaruwa,2008-03,253.39998,20.0935,31.793499,0.43750268
Polonnaruwa,2008-04,132.1,22.1435,34.1935,0.41246668
Polonnaruwa,2008-05,10.5,24.793499,35.0435,0.24253225
Polonnaruwa,2008-06,10.6,25.0935,35.1435,0.20293888
Polonnaruwa,2008-07,21.9,25.2435,36.5935,0.20765994
Polonnaruwa,2008-08,83.3,23.0935,36.2435,0.24964651
Polonnaruwa,2008-09,13.0,23.4935,37.0435,0.26849586
Polonnaruwa,2008-10,123.6,20.7435,36.9435,0.3494691
Polonnaruwa,2008-11,174.1,20.4435,33.0435,0.3691861
Polonnaruwa,2008-12,217.20001,19.6435,29.6935,0.44020697
Polonnaruwa,2009-01,114.3,19.2435,28.9435,0.4168441
Polonnaruwa,2009-02,11.099999,17.1435,33.1435,0.28499404
Polonnaruwa,2009-03,114.6,18.3935,34.6435,0.35889786
Polonnaruwa,2009-04,85.5,22.7435,34.7935,0.3543486
Polonnaruwa,2009-05,12.3,25.293499,37.0935,0.20291801
Polonnaruwa,2009-06,6.5,25.543499,35.4935,0.19015694
Polonnaruwa,2009-07,10.1,25.0935,36.8935,0.19363037
Polonnaruwa,2009-08,88.0,23.3435,36.5435,0.28314784
Polonnaruwa,2009-09,11.3,25.1935,37.0935,0.20854028
Polonnaruwa,2009-10,53.7,22.8935,37.2935,0.24935484
Polonnaruwa,2009-11,228.99998,22.293499,30.8935,0.4492347
Polonnaruwa,2009-12,267.40002,21.2435,30.043499,0.46028763
Polonnaruwa,2010-01,47.9,19.1935,30.293499,0.40918818
Polonnaruwa,2010-02,11.8,20.2435,32.6435,0.32063988
Polonnaruwa,2010-03,87.0,19.6935,35.9435,0.23284274
Polonnaruwa,2010-04,102.200005,24.043499,34.5935,0.36710554
Polonnaruwa,2010-05,54.100002,24.3435,35.1935,0.3412688
Polonnaruwa,2010-06,20.900002,24.9435,37.0435,0.23159723
Polonnaruwa,2010-07,39.4,23.7435,34.9935,0.26007798
Polonnaruwa,2010-08,81.3,23.8435,36.0935,0.26338172
Polonnaruwa,2010-09,81.8,22.9935,35.3935,0.2931958
Polonnaruwa,2010-10,114.8,22.793499,36.2435,0.30985618
Polonnaruwa,2010-11,327.6,21.8935,32.2935,0.45260417
Polonnaruwa,2010-12,552.4,20.4435,30.4435,0.45061424
Polonnaruwa,2011-01,566.5,19.7435,28.3935,0.44907528
Polonnaruwa,2011-02,507.5,19.8435,31.293499,0.3979732
Polonnaruwa,2011-03,62.899998,19.2435,33.9435,0.36627147
Polonnaruwa,2011-04,201.09999,21.8435,35.2435,0.3464292
Polonnaruwa,2011-05,12.200001,24.0935,35.7435,0.25063846
Polonnaruwa,2011-06,7.6000004,25.4435,37.0935,0.19115278
Polonnaruwa,2011-07,14.599999,25.3935,35.6435,0.200418
Polonnaruwa,2011-08,33.5,24.8435,35.5435,0.22844893
Polonnaruwa,2011-09,15.3,24.9435,36.8435,0.19818333
Polonnaruwa,2011-10,225.0,23.043499,36.4435,0.36295566
Polonnaruwa,2011-11,181.5,20.543499,30.8435,0.44699028
Polonnaruwa,2011-12,230.70001,19.043499,30.6435,0.4353414
Polonnaruwa,2012-01,34.699997,18.0935,30.3435,0.36193278
Polonnaruwa,2012-02,58.2,19.6435,31.043499,0.35532472
Polonnaruwa,2012-03,27.0,20.043499,34.5935,0.25521237
Polonnaruwa,2012-04,107.3,22.793499,33.7435,0.36201945
Polonnaruwa,2012-05,5.4,23.7435,37.4435,0.20761558
Polonnaruwa,2012-06,5.9,25.4435,36.5435,0.18929307
Polonnaruwa,2012-07,38.899998,24.4435,36.2935,0.23818684
Polonnaruwa,2012-08,15.0,25.4435,36.1935,0.19874328
Polonnaruwa,2012-09,23.1,24.793499,36.9435,0.22201943
Polonnaruwa,2012-10,375.5,22.6435,38.1935,0.3949395
Polonnaruwa,2012-11,268.4,21.1435,31.6935,0.44130555
Polonnaruwa,2012-12,279.6,19.8935,29.4435,0.43406048
Polonnaruwa,2013-01,219.2,18.3935,29.6435,0.42827958
Polonnaruwa,2013-02,88.9,19.8435,30.7435,0.40818006
Polonnaruwa,2013-03,98.9,21.3435,33.7435,0.39484274
Polonnaruwa,2013-04,52.4,23.543499,35.3435,0.29420277
Polonnaruwa,2013-05,40.2,24.6435,36.3435,0.27316937
Polonnaruwa,2013-06,21.0,24.4935,33.9435,0.21430556
Polonnaruwa,2013-07,22.599998,24.8935,34.9435,0.21785751
Polonnaruwa,2013-08,42.3,24.5935,37.5935,0.21155645
Polonnaruwa,2013-09,20.5,23.793499,36.5435,0.24999167
Polonnaruwa,2013-10,107.0,22.8935,36.0435,0.27950805
Polonnaruwa,2013-11,105.3,19.9435,31.543499,0.42736804
Polonnaruwa,2013-12,145.5,19.8435,30.793499,0.44299597
Polonnaruwa,2014-01,257.0,19.5935,28.3435,0.4341828
Polonnaruwa,2014-02,11.8,16.9435,30.6935,0.30977383
Polonnaruwa,2014-03,24.0,20.543499,34.6435,0.25718683
Polonnaruwa,2014-04,79.700005,22.543499,35.7435,0.26387224
Polonnaruwa,2014-05,149.40001,24.043499,35.2935,0.35127285
Polonnaruwa,2014-06,5.2000003,25.8935,35.8435,0.19641112
Polonnaruwa,2014-07,3.0,25.4935,35.3935,0.18767607
Polonnaruwa,2014-08,20.9,23.6935,35.6935,0.23068011
Polonnaruwa,2014-09,71.399994,23.543499,37.2435,0.23528889
Polonnaruwa,2014-10,211.6,22.8935,33.3935,0.41937768
Polonnaruwa,2014-11,317.9,21.3435,31.6935,0.4448375
Polonnaruwa,2014-12,587.1,20.6435,29.7435,0.46314248
Polonnaruwa,2015-01,24.1,18.8935,30.5935,0.35614383
Polonnaruwa,2015-02,90.5,18.4935,30.293499,0.41034675
Polonnaruwa,2015-03,72.799995,19.543499,32.8435,0.36145967
Polonnaruwa,2015-04,91.5,23.2435,34.2435,0.3751583
Polonnaruwa,2015-05,151.7,23.7435,34.3935,0.3816344
Polonnaruwa,2015-06,12.3,24.043499,35.8935,0.21799305
Polonnaruwa,2015-07,9.1,25.1935,36.4435,0.19835752
Polonnaruwa,2015-08,41.0,23.9435,36.2935,0.23531854
Polonnaruwa,2015-09,103.799995,23.5935,37.0435,0.31606945
Polonnaruwa,2015-10,297.7,22.7435,34.1435,0.42787635
Polonnaruwa,2015-11,325.8,22.1935,31.0935,0.46020973
Polonnaruwa,2015-12,216.7,20.543499,30.043499,0.45172313
Polonnaruwa,2016-01,37.0,19.293499,30.1935,0.38648254
Polonnaruwa,2016-02,36.4,20.3935,31.3935,0.2881954
Polonnaruwa,2016-03,29.300001,21.6935,36.4435,0.2578414
Polonnaruwa,2016-04,22.7,23.793499,38.0435,0.22742084
Polonnaruwa,2016-05,255.3,24.0935,35.7935,0.36605376
Polonnaruwa,2016-06,7.4,25.6435,34.1935,0.20900278
Polonnaruwa,2016-07,25.300001,24.293499,36.1435,0.2209731
Polonnaruwa,2016-08,24.699999,25.3935,36.8435,0.21905106
Polonnaruwa,2016-09,7.1,24.793499,36.1935,0.19201389
Polonnaruwa,2016-10,89.6,23.6935,36.4935,0.22321236
Polonnaruwa,2016-11,162.3,18.6435,31.543499,0.44107777
Polonnaruwa,2016-12,74.0,17.3935,32.1935,0.38066128
Polonnaruwa,2017-01,196.0,19.2155,30.615501,0.41213843
Polonnaruwa,2017-02,72.200005,19.115501,31.3155,0.37973514
Polonnaruwa,2017-03,194.20001,21.765501,33.065502,0.42313576
Polonnaruwa,2017-04,30.1,23.865501,38.7155,0.24548334
Polonnaruwa,2017-05,127.399994,24.865501,37.1155,0.27680108
Polonnaruwa,2017-06,24.0,25.115501,35.8655,0.20364027
Polonnaruwa,2017-07,28.300001,26.115501,37.9655,0.20307124
Polonnaruwa,2017-08,39.8,24.9155,36.8655,0.21462904
Polonnaruwa,2017-09,82.6,24.515501,36.5155,0.27245
Polonnaruwa,2017-10,264.5,23.5655,36.2655,0.33278632
Polonnaruwa,2017-11,374.7,21.3155,32.565502,0.4718875
Polonnaruwa,2017-12,115.7,20.515501,30.9155,0.465289
Polonnaruwa,2018-01,73.8,18.7155,30.265501,0.39543012
Polonnaruwa,2018-02,69.8,19.9155,31.7155,0.38661757
Polonnaruwa,2018-03,91.700005,21.9655,34.5155,0.40278628
Polonnaruwa,2018-04,129.5,23.365501,34.6655,0.37822226
Polonnaruwa,2018-05,262.30002,23.8155,36.315502,0.42590186
Polonnaruwa,2018-06,13.400001,25.4655,34.9655,0.21709585
Polonnaruwa,2018-07,8.2,25.765501,35.7655,0.18941534
Polonnaruwa,2018-08,16.1,24.7155,36.5155,0.20123254
Polonnaruwa,2018-09,169.00002,23.265501,37.7155,0.27120835
Polonnaruwa,2018-10,416.5,22.9655,32.815502,0.49130782
Polonnaruwa,2018-11,484.0,22.4655,31.9155,0.48109028
Polonnaruwa,2018-12,139.40001,20.015501,30.7155,0.4660363
Polonnaruwa,2019-01,52.4,19.515501,30.365501,0.40788174
Polonnaruwa,2019-02,112.9,20.9155,31.765501,0.4345491
Polonnaruwa,2019-03,12.7,22.4655,36.7155,0.24608739
Polonnaruwa,2019-04,65.8,23.7155,36.815502,0.3179639
Polonnaruwa,2019-05,20.2,25.1655,38.565502,0.23197581
Polonnaruwa,2019-06,11.3,26.7155,38.1655,0.19804582
Polonnaruwa,2019-07,11.8,25.7155,38.1155,0.19862096
Polonnaruwa,2019-08,18.8,25.015501,36.8655,0.20252286
Polonnaruwa,2019-09,142.4,23.115501,36.8655,0.2565375
Polonnaruwa,2019-10,295.1,22.3155,33.0155,0.46002418
Polonnaruwa,2019-11,263.6,22.615501,32.3655,0.44665
Polonnaruwa,2019-12,343.3,21.865501,30.0655,0.48514518
Polonnaruwa,2020-01,59.2,19.5655,30.9655,0.38599056
Polonnaruwa,2020-02,46.699997,19.865501,32.065502,0.31570402
Polonnaruwa,2020-03,7.6,22.1655,35.6655,0.21732795
Polonnaruwa,2020-04,78.1,22.5655,35.8655,0.28203753
Polonnaruwa,2020-05,102.5,24.615501,37.3655,0.32118815
Polonnaruwa,2020-06,26.599998,24.7155,36.6155,0.21920277
Polonnaruwa,2020-07,88.6,24.015501,37.5155,0.28905377
Polonnaruwa,2020-08,12.200001,25.1655,37.3655,0.21010484
Polonnaruwa,2020-09,44.100002,24.115501,35.9655,0.23480555
Polonnaruwa,2020-10,56.0,23.515501,37.6655,0.22180109
Polonnaruwa,2020-11,211.3,22.115501,34.6655,0.43718055
Polonnaruwa,2020-12,438.6,21.6655,32.065502,0.46659812
Polonnaruwa,2021-01,364.30002,20.2155,30.265501,0.47833735
Polonnaruwa,2021-02,59.100002,19.5655,32.565502,0.39111608
Polonnaruwa,2021-03,88.700005,21.365501,34.8655,0.32173252
Polonnaruwa,2021-04,102.100006,22.3155,37.065502,0.33040696
Polonnaruwa,2021-05,135.20001,23.9655,34.815502,0.35012767
Polonnaruwa,2021-06,20.900002,25.0655,37.1155,0.22919999
Polonnaruwa,2021-07,42.7,24.7155,37.2155,0.21548386
Polonnaruwa,2021-08,37.4,23.4155,35.5155,0.22122581
Polonnaruwa,2021-09,87.2,24.7155,36.4655,0.23507361
Polonnaruwa,2021-10,215.4,22.6655,35.8655,0.37263307
Polonnaruwa,2021-11,320.1,22.4155,32.565502,0.47929305
Polonnaruwa,2021-12,141.2,20.4155,31.615501,0.44496506
Polonnaruwa,2022-01,122.3,18.4155,31.5655,0.42676207
Polonnaruwa,2022-02,127.59999,20.2155,32.315502,0.39438987
Polonnaruwa,2022-03,63.100006,22.515501,35.0155,0.35880378
Polonnaruwa,2022-04,231.70001,22.5655,33.5155,0.43770832
Polonnaruwa,2022-05,30.300001,24.4655,35.065502,0.26952422
Polonnaruwa,2022-06,34.6,24.265501,37.065502,0.24970832
Polonnaruwa,2022-07,82.4,23.6655,37.2155,0.2861196
Polonnaruwa,2022-08,77.0,23.3155,36.9655,0.31945026
Polonnaruwa,2022-09,29.5,23.765501,37.6655,0.29350418
Polonnaruwa,2022-10,272.1,21.8155,35.2655,0.4120618
Polonnaruwa,2022-11,233.3,21.2155,32.315502,0.43842778
Polonnaruwa,2022-12,256.90002,20.4655,30.9155,0.4665403
Polonnaruwa,2023-01,151.1,18.765501,30.0655,0.43268412
Polonnaruwa,2023-02,127.700005,19.765501,31.4155,0.41845235
Polonnaruwa,2023-03,105.00001,22.3155,34.2655,0.413207
Polonnaruwa,2023-04,125.0,22.615501,36.6655,0.3246264
Polonnaruwa,2023-05,135.0,23.8155,36.6655,0.34245837
Polonnaruwa,2023-06,24.5,26.0655,36.9155,0.20645139
Polonnaruwa,2023-07,17.2,25.4155,38.315502,0.2355914
Polonnaruwa,2023-08,49.1,24.865501,39.5155,0.24552552
Polonnaruwa,2023-09,87.4,23.8155,37.0155,0.32540277
Polonnaruwa,2023-10,348.00003,22.4155,34.7155,0.46690324
Polonnaruwa,2023-11,537.0,22.2155,31.4155,0.49575
Polonnaruwa,2023-12,415.0,22.115501,31.265501,0.49140456
Polonnaruwa,2024-01,216.5,19.5655,30.9655,0.4499288
Polonnaruwa,2024-02,39.3,20.4155,33.9655,0.35134196
Polonnaruwa,2024-03,45.7,20.115501,36.4155,0.281121
Polonnaruwa,2024-04,55.600002,23.515501,39.0155,0.27597085
Polonnaruwa,2024-05,210.00002,24.1655,40.315502,0.39183736
Polonnaruwa,2024-06,31.8,25.015501,36.065502,0.254175
Polonnaruwa,2024-07,18.699999,25.9655,36.6655,0.23207124
Polonnaruwa,2024-08,110.4,23.3155,37.815502,0.33633333
Polonnaruwa,2024-09,31.099998,23.9155,37.065502,0.24276526
Polonnaruwa,2024-10,225.2,23.365501,37.3655,0.42077014
Polonnaruwa,2024-11,588.2,22.115501,32.2155,0.48225972
Polonnaruwa,2024-12,304.5,20.765501,31.6655,0.44452417
Puttalam,2007-01,41.4,20.969501,31.4195,0.16616262
Puttalam,2007-02,12.7,21.5195,32.5695,0.13442709
Puttalam,2007-03,14.3,22.719501,35.8195,0.11897177
Puttalam,2007-04,243.4,24.469501,32.8695,0.3094986
Puttalam,2007-05,90.8,25.219501,31.4195,0.29889113
Puttalam,2007-06,163.5,24.8195,31.2695,0.3168639
Puttalam,2007-07,124.1,24.2695,29.6695,0.26377016
Puttalam,2007-08,131.0,24.219501,29.7695,0.24949461
Puttalam,2007-09,168.59999,24.5195,29.969501,0.35069028
Puttalam,2007-10,370.40002,23.969501,29.6695,0.38164786
Puttalam,2007-11,97.7,21.9195,30.5695,0.3639861
Puttalam,2007-12,92.200005,19.969501,30.8195,0.3137688
Puttalam,2008-01,26.1,20.8195,30.369501,0.2545739
Puttalam,2008-02,75.4,21.369501,31.969501,0.22524281
Puttalam,2008-03,313.7,22.619501,30.5195,0.37386557
Puttalam,2008-04,160.3,23.969501,31.0695,0.38555416
Puttalam,2008-05,64.8,25.0195,29.969501,0.32656586
Puttalam,2008-06,127.700005,24.869501,29.8195,0.3376333
Puttalam,2008-07,140.7,24.5695,30.0695,0.31465995
Puttalam,2008-08,119.9,24.0695,29.619501,0.29329434
Puttalam,2008-09,68.299995,24.8195,30.0695,0.29712498
Puttalam,2008-10,423.00003,22.1695,30.8195,0.31934142
Puttalam,2008-11,230.59999,22.219501,30.5195,0.34685555
Puttalam,2008-12,169.6,22.0695,29.869501,0.37102017
Puttalam,2009-01,58.0,21.2695,30.2695,0.26077014
Puttalam,2009-02,7.2000003,19.6695,32.6195,0.13985416
Puttalam,2009-03,157.2,23.619501,33.5195,0.2873441
Puttalam,2009-04,98.0,24.719501,32.169502,0.31586665
Puttalam,2009-05,141.8,25.219501,31.2695,0.28505242
